iter	Passed	Remaining
3217	468702	259548
3218	468853	259406
3219	469006	259264
3220	469139	259111
3221	469254	258949
3222	469379	258792
3223	469546	258658
3224	469737	258537
3225	469925	258415
3226	470058	258262
3227	470194	258111
3228	470313	257951
3229	470465	257809
3230	470604	257660
3231	470783	257532
3232	470911	257376
3233	471052	257228
3234	471157	257061
3235	471290	256908
3236	471399	256743
3237	471525	256586
3238	471655	256432
3239	471810	256291
3240	471969	256153
3241	472128	256015
3242	472323	255896
3243	472529	255783
3244	472748	255677
3245	472966	255570
3246	473158	255450
3247	473437	255376
3248	473661	255272
3249	473859	255154
3250	474022	255018
3251	474139	254857
3252	474302	254720
3253	474456	254579
3254	474595	254430
3255	474719	254272
3256	474895	254142
3257	475099	254028
3258	475262	253891
3259	475422	253753
3260	475556	253600
3261	475715	253462
3262	475858	253314
3263	476002	253168
3264	476189	253043
3265	476326	252893
3266	476460	252741
3267	476669	252629
3268	476803	252476
3269	476981	252348
3270	477138	252208
3271	477292	252066
3272	477429	251915
3273	477606	251786
3274	477817	251674
3275	478010	251553
3276	478227	251445
3277	478407	251317
3278	478578	251184
3279	478801	251078
3280	478930	250924
3281	479080	250779
3282	479295	250669
3283	479445	250526
3284	479606	250388
3285	479776	250254
3286	479964	250130
3287	480086	249972
3288	480232	249825
3289	480369	249675
3290	480488	249515
3291	480595	249349
3292	480713	249188
3293	480868	249047
3294	481040	248914
3295	481156	248753
3296	481320	248616
3297	481460	248467
3298	481585	248310
3299	481711	248154
3300	481822	247990
3301	481915	247817
3302	482017	247648
3303	482162	247502
3304	482268	247335
3305	482436	247201
3306	482646	247088
3307	482810	246951
3308	482988	246821
3309	483110	246663
3310	483313	246546
3311	483461	246401
3312	483638	246271
3313	483767	246117
3314	483946	245988
3315	484107	245849
3316	484267	245710
3317	484385	245550
3318	484533	245405
3319	484659	245249
3320	484816	245109
3321	484952	244957
3322	485078	244801
3323	485193	244640
3324	485289	244469
3325	485422	244316
3326	485589	244181
3327	485699	244017
3328	485835	243866
3329	485978	243718
3330	486098	243559
3331	486194	243388
3332	486323	243234
3333	486470	243089
3334	486629	242949
3335	486730	242781
3336	486887	242641
3337	487016	242486
3338	487193	242356
3339	487334	242208
3340	487495	242069
3341	487598	241902
3342	487743	241756
3343	487844	241587
3344	487962	241428
3345	488059	241258
3346	488197	241108
3347	488354	240968
3348	488483	240814
3349	488590	240649
3350	488763	240516
3351	488867	240349
3352	489030	240212
3353	489173	240065
3354	489315	239917
3355	489401	239742
3356	489523	239584
3357	489663	239436
3358	489787	239279
3359	489917	239126
3360	490069	238983
3361	490163	238812
3362	490291	238658
3363	490418	238502
3364	490556	238353
3365	490689	238201
3366	490848	238062
3367	490991	237915
3368	491189	237794
3369	491320	237641
3370	491498	237511
3371	491597	237343
3372	491775	237212
3373	491879	237046
3374	492010	236894
3375	492123	236732
3376	492239	236572
3377	492358	236413
3378	492475	236254
3379	492587	236092
3380	492699	235930
3381	492795	235760
3382	492897	235594
3383	493013	235434
3384	493101	235260
3385	493244	235114
3386	493318	234934
3387	493473	234793
3388	493660	234667
3389	493814	234525
3390	493955	234377
3391	494081	234222
3392	494178	234053
3393	494329	233910
3394	494444	233750
3395	494590	233605
3396	494695	233440
3397	494801	233275
3398	494954	233133
3399	495120	232997
3400	495221	232831
3401	495346	232675
3402	495484	232526
3403	495647	232389
3404	495777	232236
3405	495923	232091
3406	496091	231956
3407	496219	231801
3408	496366	231657
3409	496502	231506
3410	496605	231341
3411	496742	231191
3412	496854	231030
3413	496996	230883
3414	497145	230739
3415	497283	230590
3416	497401	230432
3417	497504	230266
3418	497641	230117
3419	497800	229977
3420	497925	229822
3421	498061	229673
3422	498201	229524
3423	498369	229389
3424	498462	229219
3425	498583	229063
3426	498701	228905
3427	498876	228773
3428	498992	228614
3429	499115	228457
3430	499258	228311
3431	499398	228163
3432	499541	228016
3433	499711	227882
3434	499870	227742
3435	499996	227588
3436	500144	227444
3437	500303	227304
3438	500437	227154
3439	500581	227008
3440	500682	226842
3441	500824	226694
3442	500959	226545
3443	501127	226409
3444	501261	226258
3445	501387	226104
3446	501502	225945
3447	501621	225787
3448	501744	225632
3449	501887	225485
3450	501998	225324
3451	502142	225178
3452	502282	225030
3453	502455	224897
3454	502580	224742
3455	502757	224611
3456	502925	224476
3457	503040	224317
3458	503180	224169
3459	503331	224026
3460	503444	223866
3461	503591	223721
3462	503740	223577
3463	503857	223419
3464	504009	223277
3465	504150	223129
3466	504288	222980
3467	504449	222842
3468	504583	222691
3469	504756	222558
3470	504883	222404
3471	505059	222272
3472	505184	222118
3473	505294	221957
3474	505431	221808
3475	505582	221664
3476	505672	221495
3477	505831	221356
3478	506030	221233
3479	506178	221089
3480	506317	220941
3481	506483	220804
3482	506612	220651
3483	506750	220503
3484	506917	220367
3485	507088	220233
3486	507207	220076
3487	507365	219936
3488	507539	219802
3489	507701	219664
3490	507819	219507
3491	507962	219360
3492	508081	219203
3493	508244	219066
3494	508383	218917
3495	508509	218763
3496	508620	218603
3497	508741	218447
3498	508868	218294
3499	509009	218146
3500	509166	218006
3501	509307	217859
3502	509431	217704
3503	509597	217567
3504	509728	217416
3505	509843	217257
3506	510050	217138
3507	510314	217043
3508	510538	216931
3509	510743	216811
3510	510934	216685
3511	511138	216564
3512	511327	216437
3513	511544	216321
3514	511662	216164
3515	511873	216046
3516	512024	215903
3517	512151	215750
3518	512275	215595
3519	512399	215440
3520	512522	215285
3521	512646	215131
3522	512784	214982
3523	512984	214859
3524	513181	214735
3525	513389	214615
3526	513547	214475
3527	513720	214341
3528	513903	214211
3529	514081	214079
3530	514209	213926
3531	514328	213769
3532	514461	213618
3533	514612	213475
3534	514740	213322
3535	514973	213212
3536	515214	213107
3537	515382	212970
3538	515585	212848
3539	515727	212701
3540	515877	212557
3541	515990	212398
3542	516148	212257
3543	516340	212130
3544	516508	211994
3545	516686	211861
3546	516876	211734
3547	517042	211597
3548	517238	211471
3549	517458	211356
3550	517659	211233
3551	517832	211098
3552	518027	210972
3553	518132	210810
3554	518261	210657
3555	518454	210530
3556	518618	210392
3557	518714	210226
3558	518886	210091
3559	519010	209936
3560	519160	209792
3561	519270	209632
3562	519419	209487
3563	519563	209341
3564	519745	209210
3565	519893	209065
3566	520067	208930
3567	520226	208790
3568	520384	208649
3569	520521	208500
3570	520697	208366
3571	520828	208214
3572	520982	208072
3573	521122	207924
3574	521258	207774
3575	521387	207621
3576	521528	207473
3577	521676	207329
3578	521845	207192
3579	521980	207042
3580	522177	206916
3581	522324	206771
3582	522491	206634
3583	522650	206493
3584	522841	206365
3585	522999	206224
3586	523106	206063
3587	523239	205912
3588	523362	205757
3589	523514	205614
3590	523678	205475
3591	523851	205340
3592	524050	205215
3593	524183	205064
3594	524345	204925
3595	524508	204785
3596	524710	204661
3597	524825	204503
3598	524943	204347
3599	525105	204207
3600	525256	204063
3601	525352	203898
3602	525504	203755
3603	525645	203607
3604	525803	203466
3605	525954	203322
3606	526082	203169
3607	526169	203001
3608	526275	202840
3609	526451	202705
3610	526594	202558
3611	526770	202424
3612	526908	202275
3613	527069	202135
3614	527170	201972
3615	527337	201834
3616	527451	201676
3617	527562	201517
3618	527695	201366
3619	527869	201232
3620	528076	201109
3621	528227	200965
3622	528359	200814
3623	528460	200651
3624	528643	200520
3625	528804	200379
3626	529034	200265
3627	529203	200128
3628	529391	199998
3629	529533	199851
3630	529745	199730
3631	529910	199591
3632	530089	199458
3633	530262	199322
3634	530436	199187
3635	530595	199046
3636	530761	198907
3637	530842	198737
3638	530932	198570
3639	531064	198419
3640	531215	198275
3641	531347	198124
3642	531457	197965
3643	531559	197803
3644	531710	197659
3645	531902	197530
3646	532055	197387
3647	532217	197247
3648	532351	197097
3649	532563	196975
3650	532696	196824
3651	532862	196686
3652	533063	196560
3653	533231	196423
3654	533411	196289
3655	533580	196152
3656	533785	196027
3657	533918	195877
3658	534078	195736
3659	534202	195582
3660	534374	195446
3661	534546	195309
3662	534666	195154
3663	534775	194994
3664	534932	194852
3665	535140	194729
3666	535301	194588
3667	535532	194473
3668	535716	194341
3669	535913	194213
3670	536142	194098
3671	536314	193961
3672	536505	193831
3673	536643	193682
3674	536815	193545
3675	536953	193396
3676	537159	193272
3677	537372	193150
3678	537520	193004
3679	537673	192860
3680	537798	192707
3681	537971	192570
3682	538082	192412
3683	538260	192277
3684	538467	192153
3685	538594	192000
3686	538711	191843
3687	538947	191729
3688	539091	191582
3689	539235	191436
3690	539444	191312
3691	539613	191173
3692	539818	191048
3693	539964	190902
3694	540153	190771
3695	540347	190642
3696	540515	190503
3697	540698	190370
3698	540874	190234
3699	541003	190082
3700	541201	189954
3701	541311	189795
3702	541495	189662
3703	541654	189520
3704	541843	189389
3705	542017	189252
3706	542110	189087
3707	542231	188933
3708	542453	188813
3709	542545	188647
3710	542664	188492
3711	542878	188369
3712	543035	188226
3713	543215	188092
3714	543389	187955
3715	543588	187827
3716	543703	187670
3717	543913	187546
3718	544054	187398
3719	544197	187250
3720	544388	187119
3721	544570	186985
3722	544742	186848
3723	544956	186725
3724	545140	186591
3725	545330	186460
3726	545516	186327
3727	545653	186178
3728	545749	186014
3729	545909	185872
3730	546043	185722
3731	546169	185568
3732	546309	185420
3733	546517	185294
3734	546647	185142
3735	546800	184998
3736	546944	184851
3737	547075	184700
3738	547252	184564
3739	547447	184434
3740	547592	184287
3741	547741	184141
3742	547930	184009
3743	548088	183867
3744	548239	183722
3745	548415	183585
3746	548574	183443
3747	548719	183297
3748	548894	183159
3749	549025	183008
3750	549241	182885
3751	549377	182735
3752	549526	182589
3753	549729	182462
3754	549861	182310
3755	550005	182163
3756	550184	182027
3757	550369	181894
3758	550474	181734
3759	550651	181597
3760	550858	181471
3761	551038	181335
3762	551190	181191
3763	551401	181066
3764	551560	180923
3765	551685	180769
3766	551898	180645
3767	552022	180491
3768	552197	180354
3769	552388	180222
3770	552549	180080
3771	552734	179946
3772	552883	179800
3773	553071	179667
3774	553238	179527
3775	553400	179386
3776	553550	179240
3777	553715	179100
3778	553894	178964
3779	554084	178831
3780	554234	178685
3781	554385	178540
3782	554588	178412
3783	554730	178264
3784	554834	178103
3785	555006	177965
3786	555144	177816
3787	555288	177668
3788	555431	177521
3789	555601	177381
3790	555764	177240
3791	555933	177101
3792	556136	176972
3793	556305	176832
3794	556465	176690
3795	556661	176559
3796	556787	176406
3797	556884	176244
3798	557053	176104
3799	557226	175966
3800	557350	175812
3801	557572	175689
3802	557721	175543
3803	557869	175397
3804	558041	175258
3805	558196	175114
3806	558293	174952
3807	558454	174810
3808	558667	174684
3809	558810	174536
3810	559030	174412
3811	559120	174248
3812	559245	174095
3813	559361	173938
3814	559452	173774
3815	559579	173622
3816	559705	173469
3817	559799	173306
3818	559921	173151
3819	560033	172994
3820	560174	172846
3821	560269	172683
3822	560378	172525
3823	560496	172370
3824	560653	172227
3825	560746	172063
3826	560894	171917
3827	561036	171769
3828	561207	171630
3829	561298	171467
3830	561424	171314
3831	561545	171160
3832	561747	171030
3833	561941	170898
3834	562090	170752
3835	562266	170614
3836	562433	170474
3837	562581	170328
3838	562770	170194
3839	562957	170060
3840	563139	169924
3841	563312	169785
3842	563473	169643
3843	563639	169502
3844	563814	169364
3845	563949	169214
3846	564122	169075
3847	564286	168934
3848	564445	168791
3849	564573	168638
3850	564692	168483
3851	564840	168337
3852	565001	168195
3853	565191	168061
3854	565365	167923
3855	565563	167791
3856	565679	167635
3857	565805	167483
3858	565994	167348
3859	566188	167216
3860	566325	167066
3861	566520	166934
3862	566661	166785
3863	566772	166628
3864	566948	166490
3865	567128	166353
3866	567275	166207
3867	567445	166067
3868	567654	165938
3869	567843	165804
3870	568053	165676
3871	568213	165533
3872	568359	165386
3873	568552	165253
3874	568731	165115
3875	568874	164967
3876	569037	164825
3877	569247	164697
3878	569422	164558
3879	569587	164417
3880	569798	164288
3881	569956	164145
3882	570193	164024
3883	570308	163868
3884	570436	163716
3885	570541	163557
3886	570692	163411
3887	570808	163255
3888	570922	163099
3889	571056	162949
3890	571171	162793
3891	571326	162648
3892	571484	162505
3893	571625	162356
3894	571751	162204
3895	571913	162061
3896	572065	161916
3897	572194	161764
3898	572417	161639
3899	572586	161498
3900	572741	161354
3901	572895	161209
3902	573094	161077
3903	573193	160917
3904	573313	160762
3905	573465	160617
3906	573662	160484
3907	573750	160321
3908	573882	160170
3909	574040	160026
3910	574193	159881
3911	574350	159737
3912	574505	159592
3913	574643	159443
3914	574811	159302
3915	574969	159159
3916	575179	159029
3917	575315	158879
3918	575492	158741
3919	575632	158592
3920	575802	158452
3921	575954	158306
3922	576073	158152
3923	576189	157996
3924	576365	157857
3925	576521	157713
3926	576650	157562
3927	576782	157411
3928	576922	157262
3929	577045	157109
3930	577220	156969
3931	577339	156815
3932	577462	156662
3933	577618	156517
3934	577762	156370
3935	577897	156220
3936	578051	156075
3937	578209	155931
3938	578351	155783
3939	578480	155631
3940	578625	155484
3941	578755	155333
3942	578924	155192
3943	579042	155037
3944	579209	154896
3945	579346	154746
3946	579516	154606
3947	579673	154462
3948	579810	154312
3949	579947	154163
3950	580107	154020
3951	580242	153870
3952	580423	153732
3953	580600	153593
3954	580768	153452
3955	580927	153308
3956	581117	153172
3957	581242	153020
3958	581349	152862
3959	581501	152717
3960	581637	152567
3961	581779	152419
3962	581910	152268
3963	582056	152121
3964	582205	151975
3965	582338	151825
3966	582488	151679
3967	582635	151532
3968	582756	151378
3969	582888	151228
3970	583065	151088
3971	583231	150947
3972	583343	150791
3973	583460	150636
3974	583561	150478
3975	583704	150330
3976	583827	150177
3977	583930	150019
3978	584065	149869
3979	584222	149725
3980	584423	149592
3981	584557	149442
3982	584689	149291
3983	584824	149142
3984	584987	148999
3985	585135	148852
3986	585313	148713
3987	585406	148553
3988	585503	148394
3989	585643	148245
3990	585761	148091
3991	585888	147939
3992	585998	147783
3993	586134	147634
3994	586240	147477
3995	586322	147314
3996	586454	147163
3997	586560	147006
3998	586714	146861
3999	586848	146712
4000	586975	146560
4001	587108	146410
4002	587243	146260
4003	587360	146106
4004	587515	145961
4005	587651	145812
4006	587781	145661
4007	587925	145514
4008	588049	145362
4009	588193	145214
4010	588396	145081
4011	588570	144941
4012	588730	144798
4013	588855	144646
4014	589073	144517
4015	589191	144363
4016	589339	144217
4017	589452	144062
4018	589618	143920
4019	589766	143773
4020	589909	143626
4021	590085	143486
4022	590233	143340
4023	590377	143193
4024	590553	143053
4025	590675	142900
4026	590875	142766
4027	591055	142628
4028	591185	142477
4029	591302	142323
4030	591445	142175
4031	591586	142027
4032	591712	141876
4033	591812	141718
4034	591959	141571
4035	592105	141424
4036	592233	141273
4037	592376	141125
4038	592552	140986
4039	592724	140845
4040	592882	140701
4041	593019	140552
4042	593164	140405
4043	593289	140253
4044	593412	140101
4045	593563	139955
4046	593689	139803
4047	593793	139647
4048	593919	139495
4049	594047	139344
4050	594208	139201
4051	594323	139047
4052	594405	138885
4053	594521	138731
4054	594615	138572
4055	594717	138415
4056	594873	138270
4057	594977	138114
4058	595110	137964
4059	595321	137832
4060	595475	137688
4061	595629	137543
4062	595803	137402
4063	595976	137262
4064	596154	137122
4065	596324	136981
4066	596474	136835
4067	596656	136697
4068	596770	136543
4069	596921	136397
4070	597081	136253
4071	597296	136122
4072	597455	135978
4073	597641	135840
4074	597886	135716
4075	598064	135576
4076	598274	135444
4077	598416	135296
4078	598601	135158
4079	598758	135014
4080	598896	134865
4081	599063	134723
4082	599250	134585
4083	599358	134430
4084	599439	134268
4085	599561	134116
4086	599687	133964
4087	599815	133813
4088	599912	133656
4089	599999	133496
4090	600132	133346
4091	600262	133196
4092	600376	133042
4093	600478	132885
4094	600588	132730
4095	600742	132585
4096	600894	132440
4097	601016	132288
4098	601152	132139
4099	601268	131985
4100	601442	131845
4101	601600	131701
4102	601757	131556
4103	601857	131399
4104	601950	131241
4105	602097	131094
4106	602223	130943
4107	602391	130801
4108	602530	130653
4109	602668	130504
4110	602763	130347
4111	602888	130195
4112	603043	130050
4113	603165	129899
4114	603292	129748
4115	603528	129620
4116	603688	129477
4117	603886	129341
4118	604033	129194
4119	604191	129050
4120	604413	128920
4121	604550	128771
4122	604713	128628
4123	604859	128481
4124	604996	128332
4125	605181	128193
4126	605336	128049
4127	605477	127901
4128	605662	127762
4129	605791	127612
4130	605935	127464
4131	606060	127313
4132	606205	127166
4133	606340	127017
4134	606479	126869
4135	606613	126720
4136	606759	126573
4137	606914	126428
4138	607085	126286
4139	607228	126139
4140	607347	125986
4141	607463	125833
4142	607668	125699
4143	607773	125543
4144	607932	125399
4145	608093	125256
4146	608257	125112
4147	608454	124976
4148	608628	124835
4149	608790	124691
4150	608952	124548
4151	609114	124404
4152	609287	124263
4153	609472	124124
4154	609608	123975
4155	609762	123830
4156	609917	123685
4157	610050	123535
4158	610174	123384
4159	610334	123240
4160	610500	123097
4161	610634	122948
4162	610805	122806
4163	610952	122660
4164	611145	122522
4165	611317	122380
4166	611494	122240
4167	611659	122097
4168	611852	121959
4169	612024	121817
4170	612228	121682
4171	612385	121537
4172	612602	121404
4173	612763	121260
4174	612930	121118
4175	613066	120969
4176	613217	120823
4177	613381	120679
4178	613516	120530
4179	613621	120375
4180	613741	120223
4181	613879	120074
4182	614009	119924
4183	614154	119777
4184	614295	119629
4185	614424	119479
4186	614596	119337
4187	614742	119190
4188	614946	119055
4189	615078	118905
4190	615255	118764
4191	615439	118624
4192	615583	118477
4193	615725	118329
4194	615877	118183
4195	616031	118038
4196	616207	117897
4197	616353	117750
4198	616514	117606
4199	616679	117462
4200	616876	117325
4201	617057	117185
4202	617260	117048
4203	617486	116916
4204	617610	116765
4205	617752	116618
4206	617914	116474
4207	618074	116329
4208	618167	116172
4209	618308	116024
4210	618471	115880
4211	618621	115734
4212	618755	115585
4213	618897	115437
4214	619017	115285
4215	619142	115134
4216	619308	114991
4217	619450	114843
4218	619570	114691
4219	619737	114548
4220	619936	114411
4221	620082	114264
4222	620219	114115
4223	620379	113971
4224	620529	113824
4225	620650	113673
4226	620855	113537
4227	620990	113388
4228	621187	113250
4229	621342	113104
4230	621512	112962
4231	621628	112809
4232	621766	112661
4233	621923	112516
4234	622039	112363
4235	622175	112214
4236	622326	112068
4237	622442	111916
4238	622592	111769
4239	622807	111635
4240	622940	111485
4241	623094	111340
4242	623281	111200
4243	623459	111059
4244	623673	110924
4245	623852	110783
4246	624051	110645
4247	624266	110510
4248	624480	110375
4249	624618	110226
4250	624737	110074
4251	624848	109921
4252	625014	109778
4253	625183	109634
4254	625347	109490
4255	625537	109351
4256	625665	109201
4257	625851	109061
4258	625984	108911
4259	626109	108760
4260	626279	108617
4261	626485	108480
4262	626711	108347
4263	626870	108202
4264	627076	108065
4265	627291	107930
4266	627460	107787
4267	627614	107641
4268	627768	107495
4269	627945	107353
4270	628099	107207
4271	628253	107061
4272	628438	106921
4273	628606	106777
4274	628748	106629
4275	628925	106487
4276	629074	106341
4277	629244	106197
4278	629403	106052
4279	629555	105906
4280	629690	105757
4281	629880	105617
4282	630011	105467
4283	630218	105330
4284	630395	105188
4285	630595	105050
4286	630795	104911
4287	631004	104774
4288	631143	104626
4289	631332	104486
4290	631519	104345
4291	631678	104200
4292	631827	104053
4293	632040	103917
4294	632262	103782
4295	632417	103636
4296	632540	103485
4297	632687	103338
4298	632825	103189
4299	632980	103043
4300	633140	102898
4301	633263	102747
4302	633427	102602
4303	633622	102463
4304	633770	102315
4305	633927	102170
4306	634084	102024
4307	634222	101876
4308	634390	101732
4309	634605	101595
4310	634744	101447
4311	634887	101299
4312	635067	101157
4313	635305	101024
4314	635539	100891
4315	635844	100768
4316	636077	100634
4317	636250	100491
4318	636434	100349
4319	636615	100207
4320	636830	100071
4321	636985	99925
4322	637182	99785
4323	637363	99643
4324	637571	99505
4325	637759	99364
4326	637958	99224
4327	638192	99090
4328	638341	98943
4329	638486	98795
4330	638678	98655
4331	638862	98513
4332	639030	98369
4333	639187	98223
4334	639289	98068
4335	639493	97929
4336	639648	97783
4337	639770	97632
4338	639936	97487
4339	640106	97343
4340	640255	97196
4341	640466	97058
4342	640615	96910
4343	640783	96766
4344	640982	96626
4345	641124	96478
4346	641259	96329
4347	641419	96183
4348	641562	96035
4349	641691	95884
4350	641827	95735
4351	641995	95591
4352	642173	95448
4353	642337	95303
4354	642513	95159
4355	642670	95013
4356	642828	94867
4357	643015	94725
4358	643145	94575
4359	643327	94433
4360	643490	94288
4361	643639	94140
4362	643813	93997
4363	644012	93856
4364	644155	93708
4365	644327	93564
4366	644477	93417
4367	644626	93270
4368	644779	93123
4369	644949	92979
4370	645095	92831
4371	645296	92691
4372	645443	92543
4373	645600	92397
4374	645820	92260
4375	645980	92114
4376	646182	91974
4377	646341	91828
4378	646507	91683
4379	646689	91540
4380	646825	91391
4381	647038	91252
4382	647193	91106
4383	647369	90962
4384	647550	90819
4385	647737	90677
4386	647891	90530
4387	648066	90386
4388	648216	90239
4389	648417	90098
4390	648560	89950
4391	648723	89805
4392	648916	89663
4393	649070	89516
4394	649303	89380
4395	649473	89236
4396	649704	89099
4397	649935	88963
4398	650145	88824
4399	650374	88687
4400	650549	88543
4401	650762	88404
4402	650913	88256
4403	651043	88106
4404	651220	87962
4405	651406	87820
4406	651559	87672
4407	651715	87526
4408	651888	87381
4409	652018	87231
4410	652193	87087
4411	652345	86939
4412	652471	86789
4413	652637	86643
4414	652791	86496
4415	652968	86352
4416	653166	86211
4417	653331	86065
4418	653491	85919
4419	653684	85777
4420	653844	85631
4421	653998	85484
4422	654115	85332
4423	654236	85180
4424	654361	85030
4425	654505	84881
4426	654621	84729
4427	654779	84583
4428	654920	84434
4429	655110	84291
4430	655201	84136
4431	655372	83991
4432	655526	83844
4433	655642	83692
4434	655781	83543
4435	655892	83391
4436	656015	83240
4437	656189	83095
4438	656313	82944
4439	656354	82783
4440	656498	82635
4441	656628	82485
4442	656776	82337
4443	656891	82185
4444	656998	82032
4445	657170	81887
4446	657313	81739
4447	657445	81589
4448	657634	81446
4449	657792	81300
4450	657963	81155
4451	658096	81005
4452	658244	80857
4453	658440	80715
4454	658577	80566
4455	658744	80421
4456	658904	80274
4457	659053	80127
4458	659176	79976
4459	659319	79827
4460	659617	79698
4461	660151	79596
4462	660564	79480
4463	660944	79360
4464	661376	79246
4465	661752	79125
4466	662249	79019
4467	662768	78915
4468	663163	78796
4469	663595	78681
4470	664031	78566
4471	664530	78459
4472	664906	78337
4473	665364	78225
4474	665758	78105
4475	666152	77985
4476	666583	77869
4477	666982	77750
4478	667394	77631
4479	667810	77513
4480	668206	77393
4481	668582	77270
4482	668963	77147
4483	669379	77029
4484	669771	76907
4485	670178	76788
4486	670597	76669
4487	671093	76559
4488	671476	76436
4489	671846	76312
4490	672224	76188
4491	672635	76068
4492	673084	75952
4493	673466	75828
4494	673852	75705
4495	674256	75583
4496	674666	75463
4497	675057	75339
4498	675421	75213
4499	675819	75091
4500	676262	74973
4501	676724	74857
4502	677108	74733
4503	677475	74606
4504	677914	74487
4505	678419	74376
4506	678802	74251
4507	679200	74127
4508	679580	74001
4509	679960	73875
4510	680342	73750
4511	680744	73626
4512	680935	73480
4513	681101	73330
4514	681260	73180
4515	681437	73032
4516	681521	72874
4517	681651	72721
4518	681761	72566
4519	681898	72413
4520	681988	72256
4521	682099	72101
4522	682225	71948
4523	682338	71793
4524	682509	71644
4525	682657	71493
4526	682777	71339
4527	682904	71186
4528	683009	71030
4529	683114	70875
4530	683220	70719
4531	683408	70572
4532	683503	70416
4533	683595	70259
4534	683781	70112
4535	683928	69960
4536	684040	69806
