iter	Logloss
1501	0.02904217602
1502	0.02900141299
1503	0.02898317395
1504	0.02897119766
1505	0.02894676164
1506	0.02891890514
1507	0.0289083985
1508	0.02890590655
1509	0.02889764684
1510	0.02889052612
1511	0.02888390358
1512	0.02887971614
1513	0.02887755665
1514	0.02887285873
1515	0.0288374813
1516	0.02879958843
1517	0.02878328837
1518	0.02877654748
1519	0.02875066657
1520	0.02871964999
1521	0.02871809549
1522	0.02871532286
1523	0.02868585087
1524	0.02867848425
1525	0.02867435502
1526	0.02867148215
1527	0.02866743281
1528	0.02866633287
1529	0.02866031089
1530	0.02864725034
1531	0.02863707324
1532	0.02860997514
1533	0.02859935087
1534	0.02856695517
1535	0.02856415553
1536	0.028564141
1537	0.0285305517
1538	0.02850781167
1539	0.02849844787
1540	0.02846454802
1541	0.02845803957
1542	0.02842917826
1543	0.0284136883
1544	0.02835508706
1545	0.028330235
1546	0.02832541197
1547	0.02830122593
1548	0.02827325855
1549	0.02823898655
1550	0.02823643849
1551	0.02823433445
1552	0.0282132994
1553	0.02818081809
1554	0.02815167315
1555	0.02814174707
1556	0.02812112905
1557	0.02809235391
1558	0.02806329368
1559	0.02806162453
1560	0.02805375065
1561	0.02804956551
1562	0.02804161375
1563	0.02801679644
1564	0.02799661292
1565	0.02797840433
1566	0.02797474943
1567	0.02796695257
1568	0.0279301789
1569	0.02791986941
1570	0.02790219704
1571	0.02786697365
1572	0.02785922374
1573	0.02785238438
1574	0.02784270326
1575	0.02781033992
1576	0.02780278676
1577	0.02779873847
1578	0.02779129868
1579	0.02776704219
1580	0.02775640613
1581	0.02773354872
1582	0.02772469855
1583	0.02766714898
1584	0.02766365683
1585	0.02763401846
1586	0.02762823874
1587	0.02760883837
1588	0.02758045989
1589	0.02754710751
1590	0.02753976233
1591	0.02753301272
1592	0.02751248072
1593	0.02750527528
1594	0.02750526789
1595	0.02749196696
1596	0.02748534476
1597	0.02747822107
1598	0.02744771928
1599	0.02744294879
1600	0.02740723612
1601	0.0273996599
1602	0.0273681497
1603	0.02732623977
1604	0.02730919108
1605	0.02729971784
1606	0.02726401171
1607	0.02725649798
1608	0.0272211789
1609	0.0271974746
1610	0.02719746947
1611	0.02717440175
1612	0.0271552955
1613	0.02712864667
1614	0.02711972544
1615	0.02709449396
1616	0.02709030387
1617	0.02705720655
1618	0.02701700536
1619	0.02700974806
1620	0.02698906436
1621	0.0269831167
1622	0.02696890199
1623	0.02696773276
1624	0.02695326669
1625	0.02693376351
1626	0.02693151172
1627	0.02692899132
1628	0.02690464974
1629	0.026897885
1630	0.02687094977
1631	0.02686826511
1632	0.02686826325
1633	0.02682196577
1634	0.0267883462
1635	0.02678198011
1636	0.02676325142
1637	0.02675393343
1638	0.02672871735
1639	0.02669917044
1640	0.02669619193
1641	0.02669402709
1642	0.02669209133
1643	0.02668571254
1644	0.02664540883
1645	0.02664371179
1646	0.02663500039
1647	0.02659313532
1648	0.02658389199
1649	0.02653388413
1650	0.02650926698
1651	0.02648592373
1652	0.02647725735
1653	0.02645448718
1654	0.02644624578
1655	0.02642536363
1656	0.02642420868
1657	0.02640837073
1658	0.02636800627
1659	0.02635278767
1660	0.02632812632
1661	0.02628789018
1662	0.02627927649
1663	0.02625661627
1664	0.02625485073
1665	0.02623970517
1666	0.02622314045
1667	0.02622076244
1668	0.02622075824
1669	0.02618159746
1670	0.02615724793
1671	0.02615024781
1672	0.02614555379
1673	0.02611604837
1674	0.02610933417
1675	0.02610426802
1676	0.02609568659
1677	0.02605967707
1678	0.02605309718
1679	0.02602291078
1680	0.02599379006
1681	0.02597444125
1682	0.02597138592
1683	0.0259522339
1684	0.02594457522
1685	0.02591592022
1686	0.02585794127
1687	0.02583085307
1688	0.02582492287
1689	0.02581656869
1690	0.02581528729
1691	0.02581016729
1692	0.02577993403
1693	0.02577411675
1694	0.02576151089
1695	0.02574233768
1696	0.02573865823
1697	0.02572856117
1698	0.02571848396
1699	0.02569876699
1700	0.02569306862
1701	0.02568580542
1702	0.02566457369
1703	0.02563823261
1704	0.0256362629
1705	0.0256266237
1706	0.02562329154
1707	0.02561308509
1708	0.02560743628
1709	0.02557908902
1710	0.02554532331
1711	0.02551598315
1712	0.02549047911
1713	0.02548254521
1714	0.02543419323
1715	0.02543212009
1716	0.02541360932
1717	0.02540751951
1718	0.0253803209
1719	0.02537401983
1720	0.0253521352
1721	0.02532715666
1722	0.02529745888
1723	0.02527340958
1724	0.02527170472
1725	0.02524673343
1726	0.02523901697
1727	0.02518354456
1728	0.02516196602
1729	0.02514345089
1730	0.02513003075
1731	0.02511378521
1732	0.02507579159
1733	0.02507211862
1734	0.02505311569
1735	0.02505311139
1736	0.02504664025
1737	0.02502158084
1738	0.02500964844
1739	0.02498974476
1740	0.02495579738
1741	0.02495289892
1742	0.02494985747
1743	0.02494029536
1744	0.02493449367
1745	0.02492991678
1746	0.02492406394
1747	0.02491386479
1748	0.02488593407
1749	0.02485821434
1750	0.02485219429
1751	0.0248465917
1752	0.02483657198
1753	0.02481664934
1754	0.02479804129
1755	0.02476203471
1756	0.02475272371
1757	0.02472695841
1758	0.02469693735
1759	0.02468791651
1760	0.02466373487
1761	0.02465146504
1762	0.02463707064
1763	0.02463120469
1764	0.02462106675
1765	0.02459562918
1766	0.02459321531
1767	0.02456614808
1768	0.02453582887
1769	0.0245317036
1770	0.02451442296
1771	0.02449430973
1772	0.02446577542
1773	0.02446575801
1774	0.024460375
1775	0.02443900807
1776	0.02442681246
1777	0.02442393919
1778	0.02441698348
1779	0.024407643
1780	0.0243813094
1781	0.02436544996
1782	0.02435638541
1783	0.02435127847
1784	0.02432407965
1785	0.02432172992
1786	0.02431568532
1787	0.02431360234
1788	0.02428391819
1789	0.02423030298
1790	0.02422516925
1791	0.02422255361
1792	0.02421172477
1793	0.02420558784
1794	0.02420008218
1795	0.02418218215
1796	0.02417640144
1797	0.02416464366
1798	0.02415898662
1799	0.02415508565
1800	0.02413624201
1801	0.02413379196
1802	0.02413377127
1803	0.02413211605
1804	0.02412982284
1805	0.02412110936
1806	0.02410404819
1807	0.02409593784
1808	0.02409310427
1809	0.02409108726
1810	0.02407089416
1811	0.02406329644
1812	0.02406216516
1813	0.02403667042
1814	0.02403329547
1815	0.02401973728
1816	0.02401057514
1817	0.02400726656
1818	0.02399592506
1819	0.02397383001
1820	0.02396875722
1821	0.0239540918
1822	0.02395409033
1823	0.02393655434
1824	0.02393647679
1825	0.02393110847
1826	0.023931106
1827	0.02393102467
1828	0.02390548241
1829	0.02388201248
1830	0.02387729474
1831	0.02385218239
1832	0.02385207402
1833	0.02385108433
1834	0.02384377704
1835	0.02384059753
1836	0.02383467775
1837	0.02382487217
1838	0.02382042386
1839	0.02379525856
1840	0.02378746775
1841	0.02377867857
1842	0.02377028474
1843	0.02375662372
1844	0.02375634901
1845	0.02375460268
1846	0.02372287836
1847	0.02371155042
1848	0.02370867938
1849	0.02370096487
1850	0.0236963515
1851	0.02368717944
1852	0.02365973305
1853	0.02365413174
1854	0.0236541212
1855	0.02363961784
1856	0.02363576494
1857	0.02362004226
1858	0.02361431476
1859	0.02361112787
1860	0.02360542962
1861	0.02359539782
1862	0.02359358138
1863	0.02359150481
1864	0.0235648614
1865	0.02355008297
1866	0.02354587987
1867	0.02354345086
1868	0.02352428495
1869	0.02351689883
1870	0.02351488966
1871	0.02350732
1872	0.02350683142
1873	0.02347786714
1874	0.02347227204
1875	0.02345327735
1876	0.02343013453
1877	0.02342314619
1878	0.0234201874
1879	0.02338960748
1880	0.02338412727
1881	0.0233796369
1882	0.02337943342
1883	0.02336044089
1884	0.02335141532
1885	0.02334343833
1886	0.02332469559
1887	0.0233237467
1888	0.02331563367
1889	0.02330602781
1890	0.02326177383
1891	0.02326176532
1892	0.02325983653
1893	0.02321027756
1894	0.02320587354
1895	0.0231814371
1896	0.02317182789
1897	0.02314475459
1898	0.0231300897
1899	0.02312549966
1900	0.0231016179
1901	0.02309634511
1902	0.02307818624
1903	0.02307305791
1904	0.02306559466
1905	0.02305627863
1906	0.02305608419
1907	0.02305351589
1908	0.02304485858
1909	0.02301665066
1910	0.02300998646
1911	0.02300504794
1912	0.02299308246
1913	0.02299082277
1914	0.02297629912
1915	0.02295806529
1916	0.02293454146
1917	0.02293161365
1918	0.0229239506
1919	0.02292393793
1920	0.02291196976
1921	0.02288448723
1922	0.02286467642
1923	0.02285498569
1924	0.0228257743
1925	0.02282550379
1926	0.02282213882
1927	0.02281739859
1928	0.02277457987
1929	0.02276560175
1930	0.02274237531
1931	0.02270974631
1932	0.02270451607
1933	0.02267700003
1934	0.02266670622
1935	0.02265146233
1936	0.02264710838
1937	0.02263690041
1938	0.02263506253
1939	0.02263163685
1940	0.02261155748
1941	0.02259385716
1942	0.02258661771
1943	0.02257670322
1944	0.0225671337
1945	0.02254990704
1946	0.02254871328
1947	0.0225367492
1948	0.02251774963
1949	0.02251385353
1950	0.02251004724
1951	0.02248355486
1952	0.02244806112
1953	0.02243987293
1954	0.02243346973
1955	0.02241993086
1956	0.02240895267
1957	0.02240061972
1958	0.02238344916
1959	0.02238203477
1960	0.02237442554
1961	0.02237151081
1962	0.02234503856
1963	0.02233974856
1964	0.02231819258
1965	0.02231437228
1966	0.02230821967
1967	0.02229351348
1968	0.02226504145
1969	0.02224296859
1970	0.02221093588
1971	0.02220719598
1972	0.02217303932
1973	0.02214563116
1974	0.02212245945
1975	0.02212009979
1976	0.02210164665
1977	0.02209595974
1978	0.02209495302
1979	0.0220915529
1980	0.02208799224
1981	0.02206586623
1982	0.02205398869
1983	0.02204794444
1984	0.02203779397
1985	0.02203265641
1986	0.02202636376
1987	0.02201836994
1988	0.02201033687
1989	0.02198637898
1990	0.0219836982
1991	0.02196978543
1992	0.02194798666
1993	0.02191943414
1994	0.02190116823
1995	0.02187263799
1996	0.02186769208
1997	0.02186741299
1998	0.02186358186
1999	0.02185780615
2000	0.02185468883
2001	0.02184706713
2002	0.02184384012
2003	0.02181668809
2004	0.02179033573
2005	0.0217866527
2006	0.02178256609
2007	0.02177486434
2008	0.02176908569
2009	0.02173895682
2010	0.02173258934
2011	0.02172588272
2012	0.02172050204
2013	0.02169956366
2014	0.02169749398
2015	0.02167196048
2016	0.02167195332
2017	0.02165744553
2018	0.02164848875
2019	0.02163705684
2020	0.02160630364
2021	0.0215897168
2022	0.02158517803
2023	0.02157287938
2024	0.02156401247
2025	0.02155567701
2026	0.02155316612
2027	0.02154172954
2028	0.02151697486
2029	0.02149549179
2030	0.02148610157
2031	0.02148262261
2032	0.0214767684
2033	0.02143802617
2034	0.02142932792
2035	0.02141665756
2036	0.0214157478
2037	0.02141574561
2038	0.02141333528
2039	0.02141216972
2040	0.02140303852
2041	0.02139957372
2042	0.02136199772
2043	0.02136199642
2044	0.02136037186
2045	0.02135698206
2046	0.02135689379
2047	0.02134401224
2048	0.02133654466
2049	0.02133642361
2050	0.02133380375
2051	0.02130124237
2052	0.0212962071
2053	0.02129620655
2054	0.0212931864
2055	0.02128959791
2056	0.02126975176
2057	0.02124411795
2058	0.02122585767
2059	0.02120426218
2060	0.02120224244
2061	0.02118474469
2062	0.02117989403
2063	0.02117746788
2064	0.02117014969
2065	0.02115282939
2066	0.0211354544
2067	0.02110864274
2068	0.02110384102
2069	0.02109575606
2070	0.0210663885
2071	0.02104936132
2072	0.02104280473
2073	0.02103940674
2074	0.02103939281
2075	0.02101605494
2076	0.02098661061
2077	0.02098548769
2078	0.02098042618
2079	0.02096371934
2080	0.02094048706
2081	0.02091193462
2082	0.02089565049
2083	0.02089073265
2084	0.02087965918
2085	0.02085647048
2086	0.02084368801
2087	0.02084030602
2088	0.02082624898
2089	0.02081850847
2090	0.0208146986
2091	0.02080944353
2092	0.02080291462
2093	0.02078627599
2094	0.02075471888
2095	0.02074746735
2096	0.02074299595
2097	0.02073652959
2098	0.02073055722
2099	0.02071118642
2100	0.02070678838
2101	0.02069725161
2102	0.02067682803
2103	0.02067125255
2104	0.02065925522
2105	0.02063883816
2106	0.02061995885
2107	0.02059226638
2108	0.02058812248
2109	0.02057641544
2110	0.02056873758
2111	0.02056542114
2112	0.02053340445
2113	0.02052530872
2114	0.02050890628
2115	0.02048492607
2116	0.0204674966
2117	0.02046113191
2118	0.02045471835
2119	0.02043825908
2120	0.02043825162
2121	0.02042717914
2122	0.02040820703
2123	0.02040820224
2124	0.02039738681
2125	0.02039104822
2126	0.02039103906
2127	0.02039003386
2128	0.02038228763
2129	0.02036686864
2130	0.02035937095
2131	0.02034440074
2132	0.02034111468
2133	0.02032561311
2134	0.02031619142
2135	0.02030371251
2136	0.02029777882
2137	0.02029481409
2138	0.02027664448
2139	0.0202725207
2140	0.02024180436
2141	0.02023865725
2142	0.0202302194
2143	0.02022181381
2144	0.02021566859
2145	0.02020855197
2146	0.02020275772
2147	0.02018487714
2148	0.02016263843
2149	0.02016262954
2150	0.02014447786
2151	0.02012431021
2152	0.02010312839
2153	0.02009922197
2154	0.02008668059
2155	0.02008274149
2156	0.02007658589
2157	0.02007160173
2158	0.02006486579
2159	0.02005459457
2160	0.020050727
2161	0.02004346175
2162	0.02003825555
2163	0.0200235169
2164	0.02001905644
2165	0.02001364603
2166	0.02000152889
2167	0.01999814736
2168	0.01998724431
2169	0.01997333001
2170	0.01995796396
2171	0.01994047179
2172	0.0199171431
2173	0.019908888
2174	0.01989472581
2175	0.01987203929
2176	0.01986362517
2177	0.01985841365
2178	0.01985281337
2179	0.01984358671
2180	0.01984192805
2181	0.01982293604
2182	0.01979904857
2183	0.01979180851
2184	0.01977862908
2185	0.01977038064
2186	0.01975036253
2187	0.01973305953
2188	0.01973278096
2189	0.01972894593
2190	0.01972442922
2191	0.0197171713
2192	0.01969705041
2193	0.01969704061
2194	0.01969280293
2195	0.01968915081
2196	0.01967096069
2197	0.01966427103
2198	0.01965491448
2199	0.01964809634
2200	0.01962967117
2201	0.01962299892
2202	0.01960644825
2203	0.01959888724
2204	0.01959539878
2205	0.01957676619
2206	0.01956669211
2207	0.01954660533
2208	0.01952679685
2209	0.01951820037
2210	0.0195042319
2211	0.01949065909
2212	0.01948284715
2213	0.01946407046
2214	0.01946172369
2215	0.01945334869
2216	0.01944722972
2217	0.01944395402
2218	0.01942755973
2219	0.01940681198
2220	0.0193774548
2221	0.01937540011
2222	0.01937295105
2223	0.01936604365
2224	0.01936134793
2225	0.01936134409
2226	0.01934267537
2227	0.01932636202
2228	0.01931267039
2229	0.0193022728
2230	0.01929465944
2231	0.01929250617
2232	0.01927545649
2233	0.01926088479
2234	0.01925459853
2235	0.019247373
2236	0.01922619978
2237	0.01922619755
2238	0.01921101382
2239	0.01920507598
2240	0.01919919371
2241	0.01919080592
2242	0.01918687604
2243	0.01918115823
2244	0.01918113653
2245	0.01916000077
2246	0.01914253718
2247	0.01913967757
2248	0.01913961652
2249	0.01913084433
2250	0.01912876978
2251	0.01912862981
2252	0.01911290569
2253	0.0191067511
2254	0.01908740309
2255	0.01906014555
2256	0.01903166198
2257	0.01902834343
2258	0.01901282601
2259	0.01900270542
2260	0.01899086869
2261	0.01898203341
2262	0.01897946826
2263	0.01897678317
2264	0.0189697763
2265	0.01896497836
2266	0.01893643713
2267	0.01891893825
2268	0.01889756688
2269	0.01889195457
2270	0.01888678798
2271	0.01888183379
2272	0.01887415062
2273	0.01885345914
2274	0.01884078096
2275	0.01884064797
2276	0.0188406438
2277	0.01881611754
2278	0.01879506646
2279	0.01879506236
2280	0.01878275143
2281	0.01876050436
2282	0.01875430841
2283	0.018749282
2284	0.01874165022
2285	0.01873159857
2286	0.01873159796
2287	0.01872902854
2288	0.01872578081
2289	0.01870203685
2290	0.01870020249
2291	0.01870017805
2292	0.01869422255
2293	0.01868914963
2294	0.01868138325
2295	0.01867463089
2296	0.01865305673
2297	0.01863992312
2298	0.01863319942
2299	0.01861761539
2300	0.0186150167
2301	0.0186150105
2302	0.01861035475
2303	0.01860672748
2304	0.01858760763
2305	0.01858363323
2306	0.01857676206
2307	0.01857145218
2308	0.01856662046
2309	0.01855169886
2310	0.01854517724
2311	0.01853586158
2312	0.01853010817
2313	0.01852799616
2314	0.01852295129
2315	0.01850735768
2316	0.01849728547
2317	0.01849046703
2318	0.01848238596
2319	0.01847918026
2320	0.01844991045
2321	0.01844233314
2322	0.01843194815
2323	0.01842268225
2324	0.0184147035
2325	0.01840710455
2326	0.01840181683
2327	0.01839303234
2328	0.01836773427
2329	0.01835980328
2330	0.01835291596
2331	0.01834867141
2332	0.01832935821
2333	0.01832449905
2334	0.01832106269
2335	0.01830785735
2336	0.01829774468
2337	0.01829286448
2338	0.01829038308
2339	0.01828475621
2340	0.01827756553
2341	0.01825722946
2342	0.01825480273
2343	0.01825112758
2344	0.01825111435
2345	0.01825111116
2346	0.01823028565
2347	0.01822557495
2348	0.01821829619
2349	0.01820726333
2350	0.01820069095
2351	0.01817865917
2352	0.01816491763
2353	0.01815618615
2354	0.01813352024
2355	0.01812932572
2356	0.01812928092
2357	0.01812051433
2358	0.01810523595
2359	0.0180958204
2360	0.01808993307
2361	0.01807773534
2362	0.01806697252
2363	0.01805778654
2364	0.01804990539
2365	0.0180409485
2366	0.01801789802
2367	0.01800620287
2368	0.01800483794
2369	0.01799737236
2370	0.01799736922
2371	0.0179973603
2372	0.01799120751
2373	0.0179731196
2374	0.01794901333
2375	0.01793899967
2376	0.01793439597
2377	0.01792462071
2378	0.01790553813
2379	0.01789402464
2380	0.01789168463
2381	0.01789168463
2382	0.01788114251
2383	0.01788109815
2384	0.01787988547
2385	0.0178659394
2386	0.01786351198
2387	0.01785788417
2388	0.01785305771
2389	0.01783656307
2390	0.01781330259
2391	0.01780556437
2392	0.01779936313
2393	0.0177993618
2394	0.01779450939
2395	0.0177945062
2396	0.01779222076
2397	0.01778318974
2398	0.01778250682
2399	0.01776751142
2400	0.01776286921
2401	0.0177505272
2402	0.01774657824
2403	0.01774306261
2404	0.01773630155
2405	0.01772548396
2406	0.01771829236
2407	0.01771602279
2408	0.01770603786
2409	0.01769914936
2410	0.01769789359
2411	0.01769269527
2412	0.01769269458
2413	0.0176826639
2414	0.01767140156
2415	0.01766910247
2416	0.01766910146
2417	0.01766689322
2418	0.01766460404
2419	0.01765594196
2420	0.01764936321
2421	0.01764566591
2422	0.01763214258
2423	0.01762826438
2424	0.01762439431
2425	0.01762211831
2426	0.01762205706
2427	0.01762091189
2428	0.01761246792
2429	0.01760745078
2430	0.0175903627
2431	0.01757846758
2432	0.01755748276
2433	0.01755598134
2434	0.01755561688
2435	0.01753902815
2436	0.01753633371
2437	0.01753412818
2438	0.01753022878
2439	0.01752717467
2440	0.01752052763
2441	0.01751907581
2442	0.01751907232
2443	0.01751109865
2444	0.01750288037
2445	0.01746527971
2446	0.01744415121
2447	0.01743760547
2448	0.01743311421
2449	0.01742244131
2450	0.01740927659
2451	0.01740927543
2452	0.01740751212
2453	0.01740267894
2454	0.01740133146
2455	0.01738232598
2456	0.01737818831
2457	0.01737280234
2458	0.01736478126
2459	0.01734672575
2460	0.01734487804
2461	0.01732674032
2462	0.01731144926
2463	0.01730935211
2464	0.01729085603
2465	0.01727564453
2466	0.01726887696
2467	0.01726604467
2468	0.01726165995
2469	0.01725824639
2470	0.01724694624
2471	0.01722939642
2472	0.01722939256
2473	0.01721671868
2474	0.01721378194
2475	0.01719842446
2476	0.01718415555
2477	0.01717546557
2478	0.01717006993
2479	0.01715561931
2480	0.01714472905
2481	0.01713902408
2482	0.0171335586
2483	0.01711820744
2484	0.01710814066
2485	0.0170993458
2486	0.01709268922
2487	0.01708770925
2488	0.01708396208
2489	0.01708136693
2490	0.01706897173
2491	0.01706337785
2492	0.01705622418
2493	0.01705112884
2494	0.01704619534
2495	0.01704619117
2496	0.01704258788
2497	0.01703825661
2498	0.01700083189
2499	0.01699052228
2500	0.01698629737
2501	0.01698629067
2502	0.01698082645
2503	0.01697619809
2504	0.01697511641
2505	0.01697075914
2506	0.0169645596
2507	0.01695612975
2508	0.01695168438
2509	0.01694929726
2510	0.01691552265
2511	0.01691270901
2512	0.01691102698
2513	0.01690639725
2514	0.01690005315
2515	0.01689623035
2516	0.01688601966
2517	0.01688010721
2518	0.01687307552
2519	0.01686923948
2520	0.0168451747
2521	0.01684369266
2522	0.01683360403
2523	0.01682619354
2524	0.01682202353
2525	0.01681011548
2526	0.01679595719
2527	0.01678675564
2528	0.01678002587
2529	0.0167764365
2530	0.01676735923
2531	0.01675885919
2532	0.01675146919
2533	0.01674691728
2534	0.01674489217
2535	0.01674003244
2536	0.0167347344
2537	0.01673398058
2538	0.01673248468
2539	0.01672950737
2540	0.01671350927
2541	0.01670407394
2542	0.01669155578
2543	0.01668885191
2544	0.0166844667
2545	0.01668094185
2546	0.01664841862
2547	0.01664401594
2548	0.0166356547
2549	0.01663165333
2550	0.01661016367
2551	0.01660073023
2552	0.01658841349
2553	0.01658841074
2554	0.01658841025
2555	0.01658416218
2556	0.01658416168
2557	0.01658415378
2558	0.01658289908
2559	0.0165708008
2560	0.01657079529
2561	0.01655296409
2562	0.01654953454
2563	0.01651803996
2564	0.0165097003
2565	0.01650363947
2566	0.01649248325
2567	0.01649247752
2568	0.01648261477
2569	0.01648261123
2570	0.01646957415
2571	0.01646728665
2572	0.01645891235
2573	0.01645750655
2574	0.01645749813
2575	0.01643365438
2576	0.01642632693
2577	0.01639567761
2578	0.01639564755
2579	0.0163914045
2580	0.01638699693
2581	0.0163869888
2582	0.01638368482
2583	0.01638160332
2584	0.01637134417
2585	0.01636515657
2586	0.01636091054
2587	0.01634704807
2588	0.01634704747
2589	0.01633189677
2590	0.01633034449
2591	0.0163212233
2592	0.01632095995
2593	0.01630634918
2594	0.01630634571
2595	0.01630246887
2596	0.01629619151
2597	0.01629109187
2598	0.0162869625
2599	0.01628436887
2600	0.01627101279
2601	0.01626682292
2602	0.01625852662
2603	0.01625268946
2604	0.01624875845
2605	0.01624576842
2606	0.01624571662
2607	0.0162427819
2608	0.0162407572
2609	0.01624075297
2610	0.01624075029
2611	0.01624026267
2612	0.01624009016
2613	0.01623810878
2614	0.01620532966
2615	0.0162027884
2616	0.01620261782
2617	0.01618485287
2618	0.01615835524
2619	0.01615639239
2620	0.01614892231
2621	0.01613490841
2622	0.01612936109
2623	0.0161257958
2624	0.01611245699
2625	0.0161109351
2626	0.01609839796
2627	0.01608828977
2628	0.01608536803
2629	0.01608236633
2630	0.01607873146
2631	0.01607233757
2632	0.01606645495
2633	0.01606645351
2634	0.0160602035
2635	0.01603522282
2636	0.01602009054
2637	0.01601993859
2638	0.01601574001
2639	0.01599620216
2640	0.01598850578
2641	0.01597420521
2642	0.01597050634
2643	0.01596279187
2644	0.01595830319
2645	0.01594577822
2646	0.01594577127
2647	0.01594102314
2648	0.01593755819
2649	0.01592767849
2650	0.01592337142
2651	0.0159203743
2652	0.01592032067
2653	0.01590687845
2654	0.01590687095
2655	0.01590645989
2656	0.01590644566
2657	0.01590072911
2658	0.01587860103
2659	0.01584724194
2660	0.01584248116
2661	0.01583902323
2662	0.01583490613
2663	0.01581344341
2664	0.01581343264
2665	0.01580083385
2666	0.0158008327
2667	0.01579680761
2668	0.0157934696
2669	0.01579066306
2670	0.01577555273
2671	0.0157755519
2672	0.01577093311
2673	0.01577070741
2674	0.01577070339
2675	0.01577058984
2676	0.01577057874
2677	0.01576657997
2678	0.01575249993
2679	0.01574791389
2680	0.01573437318
2681	0.01573096209
2682	0.01572675095
2683	0.01571169257
2684	0.01570768539
2685	0.01569814336
2686	0.01569257668
2687	0.01568697841
2688	0.01568375353
2689	0.0156744501
2690	0.01567188149
2691	0.01567187952
2692	0.01566860328
2693	0.01566860223
2694	0.01566530005
2695	0.01566210024
2696	0.01565463788
2697	0.01564165013
2698	0.01563493895
2699	0.01561924377
2700	0.01560514231
2701	0.0155955815
2702	0.01559557352
2703	0.01558855761
2704	0.01557406069
2705	0.01556393528
2706	0.01553648201
2707	0.01553321422
2708	0.01553320298
2709	0.01552885342
2710	0.01552215716
2711	0.01552215168
2712	0.01549537338
2713	0.01549222
2714	0.01547183937
2715	0.01546600885
2716	0.01545412356
2717	0.01543757383
2718	0.01542390711
2719	0.01542365525
2720	0.01541722247
2721	0.01541721896
2722	0.01541298709
2723	0.01540926191
2724	0.01539630359
2725	0.01539369343
2726	0.0153852087
2727	0.01536550232
2728	0.01535916975
2729	0.01535141218
2730	0.01534666317
2731	0.01534459181
2732	0.01533817943
2733	0.01533353054
2734	0.01531825628
2735	0.01531395123
2736	0.01530867426
2737	0.01530080887
2738	0.01530080633
2739	0.01529223378
2740	0.01528807251
2741	0.01528760856
2742	0.01526671183
2743	0.0152614293
2744	0.01525882375
2745	0.01524895875
2746	0.0152445444
2747	0.01523004302
2748	0.0152300424
2749	0.01522752684
2750	0.01522437817
2751	0.01521810667
2752	0.01521408234
2753	0.0151916025
2754	0.01517263695
2755	0.01517013483
2756	0.01516416411
2757	0.01516351376
2758	0.01515410542
2759	0.01515409502
2760	0.01515048591
2761	0.01514764273
2762	0.01514764207
2763	0.01514179496
2764	0.01513816099
2765	0.01511002099
2766	0.01510788428
2767	0.01510398298
2768	0.01509701343
2769	0.01507862575
2770	0.01507862452
2771	0.01507334191
2772	0.01505543831
2773	0.01504805555
2774	0.01504201098
2775	0.01503613381
2776	0.0150332852
2777	0.01502946459
2778	0.01502657631
2779	0.01502657631
2780	0.01502443151
2781	0.01501383776
2782	0.01501383354
2783	0.01499860777
2784	0.01499860541
2785	0.01499402659
2786	0.01499402392
2787	0.01498198098
2788	0.01498197857
2789	0.0149602648
2790	0.0149602648
2791	0.01496022402
2792	0.01495720136
2793	0.01495719908
2794	0.01495715561
2795	0.01495612783
2796	0.01495421314
2797	0.01494986132
2798	0.0149476893
2799	0.01493947394
2800	0.01492899156
2801	0.01492682908
2802	0.01492478659
2803	0.01491155563
2804	0.01490798199
2805	0.0149048101
2806	0.01490308654
2807	0.01489514746
2808	0.01489070838
2809	0.01488284428
2810	0.0148655929
2811	0.0148652557
2812	0.01485034602
2813	0.01484496831
2814	0.01483829604
2815	0.0148345854
2816	0.01482175524
2817	0.01481885867
2818	0.0148125607
2819	0.01480605249
2820	0.0148047425
2821	0.01480473883
2822	0.014802007
2823	0.01479544207
2824	0.0147886069
2825	0.01477607631
2826	0.01477124929
2827	0.01476257166
2828	0.01474844387
2829	0.01473612877
2830	0.01472265169
2831	0.01470597767
2832	0.01469376128
2833	0.01468900139
2834	0.01468531814
2835	0.01468285464
2836	0.01468125568
2837	0.01467120924
2838	0.01466001683
2839	0.0146512868
2840	0.01464924433
2841	0.01464923943
2842	0.01464923786
2843	0.01464540392
2844	0.014637205
2845	0.01463383482
2846	0.01462958894
2847	0.01462152792
2848	0.01461921036
2849	0.01461168787
2850	0.01460797543
2851	0.0146003853
2852	0.01459625484
2853	0.01459251834
2854	0.01458969409
2855	0.01458123383
2856	0.01458123326
2857	0.01457897781
2858	0.01457407897
2859	0.01456683356
2860	0.01456470626
2861	0.01455984688
2862	0.01455981246
2863	0.01455333777
2864	0.01455333756
2865	0.01454952492
2866	0.01454947739
2867	0.0145494698
2868	0.01454305708
2869	0.01453891043
2870	0.01453591304
2871	0.01453589605
2872	0.0145221934
2873	0.0144981225
2874	0.01449362549
2875	0.01447037256
2876	0.01446575036
2877	0.01446202608
2878	0.01445531159
2879	0.01445321767
2880	0.01443908578
2881	0.01443467782
2882	0.01443047953
2883	0.01442589383
2884	0.01442303953
2885	0.0144125012
2886	0.01440505929
2887	0.01440026527
2888	0.01438693602
2889	0.01438308666
2890	0.01437211205
2891	0.01436977014
2892	0.01435653486
2893	0.01434058552
2894	0.01433564899
2895	0.01433228737
2896	0.01432629458
2897	0.01432145659
2898	0.01431597628
2899	0.01431198704
2900	0.01430830034
